result_class,block_candidates,accepted_rows,chunk_size,cache_enabled,total_ms,oracle_tok_s_per_user,fill_ms,steady_stage_period_ms,drain_ms,stage_utilization,steady_stage_utilization,median_steady_utilization,pipeline_efficiency,ideal_balanced_pipeline_ms,useful_parallelism,critical_path_fraction,slowest_stage,max_chunks_in_flight,messages,bytes,critical_path_communication_ms,scheduler_overhead_ms,simulation_cpu_ms,serial_waits,network,serial_baseline_ms,serial_baseline_oracle_tok_s_per_user,speedup_vs_corresponding_serial,serial_waits_per_accepted_token,messages_per_accepted_token,worker_idle_ms_by_microcell,compute_only_wavefront_ms,ideal_balanced_compute_pipeline_ms,loss_fill_drain_ms,loss_stage_imbalance_ms,loss_communication_ms,loss_explicit_state_barrier_ms,loss_control_plane_ms,pipeline_efficiency_definition,evidence_class,split_degree,speedup_vs_coarse_wavefront,logical_task_count,physical_event_count,logical_to_physical_ratio,physical_kernel_count,message_count,payload_bytes,critical_path_waits,peak_concurrency,median_stage_utilization,critical_path_waits_per_accepted_token
C_wavefront_attnres_cache,16,17,2,True,2536.463584714586,6.702244850841379,1255.2494803097316,162.41865571087715,49.71915021785844,"{""0"":0.555307942275522,""1"":0.3583078592032085,""2"":0.4037528462967983,""3"":0.3740328151454522,""4"":0.3509442801749931,""5"":0.36652449926199704,""6"":0.35241952245398184,""7"":0.36611671300704,""8"":0.3593256698395318,""9"":0.3797808248019853,""10"":0.36314683254354685,""11"":0.23988978087555304}","{""0"":1.0,""1"":0.6682207537372619,""2"":0.7004160875311674,""3"":0.6396600788698871,""4"":0.6080106156089347,""5"":0.6892200659840424,""6"":0.6065864900572926,""7"":0.640160993240579,""8"":0.6792504629926194,""9"":0.6249425256165252,""10"":0.6489170385891604,""11"":0.45517554968209956}",0.6445390159148696,0.837624017144624,2124.602817169685,4.498431794753229,0.1983513339830427,0,9,459,28797760,34.9956312,0.17535,1.6755,31,"{""cache_hits"":3600,""cache_misses"":0,""cache_reference_bytes"":86400,""cache_seed_bytes"":23419392,""cached_attnres_total_bytes"":23505792,""cached_total_bytes"":68401792,""coarse_boundary_bytes"":28797760,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":39604032,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9997591597780416,""total_attnres_reduction_fraction"":0.9344775444145049}",5484.922520799224,3.099405677205971,2.1624290424876773,1.8235294117647058,27.0,"{""0"":1127.945210829935,""1"":1627.6287477286066,""2"":1512.3591928578917,""3"":1587.7429696098643,""4"":1646.3061977868429,""5"":1606.7875394307823,""6"":1642.5642994675566,""7"":1607.821874416828,""8"":1625.0471081134376,""9"":1573.1633524314802,""10"":1615.3548680634337,""11"":1927.9918911785842}",2398.204829114651,2022.918065489685,1123.9046610213693,375.28676362496617,138.08340559993482,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
B_wavefront_only,16,17,4,False,2836.8283828957365,5.992607837153331,1870.3690588354586,269.92268629050886,50.012423817858235,"{""0"":0.4192616957905639,""1"":0.23715848399795406,""2"":0.27066198429983057,""3"":0.2510079628779522,""4"":0.23590749425687452,""5"":0.25252046932686584,""6"":0.2456165289915728,""7"":0.2511486043837191,""8"":0.24761904640333338,""9"":0.26293499196333875,""10"":0.2531485518591819,""11"":0.1680495697856777}","{""0"":0.4192616957905639,""1"":0.23715848399795406,""2"":0.27066198429983057,""3"":0.2510079628779522,""4"":0.23590749425687452,""5"":0.25252046932686584,""6"":0.2456165289915728,""7"":0.2511486043837191,""8"":0.24761904640333338,""9"":0.26293499196333875,""10"":0.2531485518591819,""11"":0.1680495697856777}",0.2510782836308356,0.8827172780662175,2504.117428490714,3.120983927480561,0.3155560542249513,0,5,55,48254976,43.2975576,0.17535,0.3971,27,"{""cache_hits"":0,""cache_misses"":0,""cache_reference_bytes"":0,""cache_seed_bytes"":0,""cached_attnres_total_bytes"":0,""cached_total_bytes"":0,""coarse_boundary_bytes"":48254976,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":355332096,""invalidations"":0,""steady_state_attnres_reduction_fraction"":1.0,""total_attnres_reduction_fraction"":1.0}",5484.922520799224,3.099405677205971,1.933469981430602,1.588235294117647,3.235294117647059,"{""0"":1647.4549044160667,""1"":2164.0504642458163,""2"":2069.006783663097,""3"":2124.761869470722,""4"":2167.599307450022,""5"":2120.471148247131,""6"":2140.056442144109,""7"":2124.3628936553496,""8"":2134.375643913184,""9"":2090.9269348376747,""10"":2118.689385892656,""11"":2360.1005935943085}",2681.395255776677,2390.707302410714,1693.324677702489,290.68795336596304,155.25777711905945,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
C_wavefront_attnres_cache,16,17,4,True,2799.2541851357373,6.073046202903385,1840.4272476354593,267.86767445050907,49.71915021785844,"{""0"":0.4217694242519886,""1"":0.23722189463752483,""2"":0.2711751650076862,""3"":0.25125742502405474,""4"":0.23595430499773878,""5"":0.2527903297693175,""6"":0.2457938143399663,""7"":0.2514001875561231,""8"":0.2478233074317664,""9"":0.2633449339086425,""10"":0.25342717224112354,""11"":0.16852281884453213}","{""0"":0.4217694242519886,""1"":0.23722189463752483,""2"":0.2711751650076862,""3"":0.25125742502405474,""4"":0.23595430499773878,""5"":0.2527903297693175,""6"":0.2457938143399663,""7"":0.2514001875561231,""8"":0.2478233074317664,""9"":0.2633449339086425,""10"":0.25342717224112354,""11"":0.16852281884453213}",0.2513288062900889,0.8837713545941358,2473.9006630507142,3.120983927480561,0.2948016349207273,0,5,255,28780096,35.9590104,0.17535,0.9464,27,"{""cache_hits"":2000,""cache_misses"":0,""cache_reference_bytes"":48000,""cache_seed_bytes"":23409152,""cached_attnres_total_bytes"":23457152,""cached_total_bytes"":68329600,""coarse_boundary_bytes"":28780096,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":39549504,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9998661998766898,""total_attnres_reduction_fraction"":0.9346131285394592}",5484.922520799224,3.099405677205971,1.959422816950529,1.588235294117647,15.0,"{""0"":1618.6143591360678,""1"":2135.209803765817,""2"":2040.1659695830979,""3"":2095.9207865907233,""4"":2138.758109370023,""5"":2091.6297965671324,""6"":2111.2148216641103,""7"":2095.5211579753504,""8"":2105.533754633185,""9"":2062.0847767576756,""10"":2089.847112612657,""11"":2327.5159791943092}",2681.3952557758485,2390.707302410714,1693.324677702489,290.6879533651345,117.68357935988887,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
B_wavefront_only,16,17,8,False,3490.7517623434533,4.870011148712378,2833.736943856997,303.5011973342989,50.012423817858235,"{""0"":0.28542094094341497,""1"":0.15170454817046095,""2"":0.17278898165965884,""3"":0.16162922307364647,""4"":0.1487905694296262,""5"":0.16152322586885118,""6"":0.15525109835980494,""7"":0.16059532346930047,""8"":0.1575543286287183,""9"":0.16824970706804468,""10"":0.15520866475739523,""11"":0.10810459166291359}","{""0"":0.28542094094341497,""1"":0.15170454817046095,""2"":0.17278898165965884,""3"":0.16162922307364647,""4"":0.1487905694296262,""5"":0.16152322586885118,""6"":0.15525109835980494,""7"":0.16059532346930047,""8"":0.1575543286287183,""9"":0.16824970706804468,""10"":0.15520866475739523,""11"":0.10810459166291359}",0.15907482604900938,0.9388840568885606,3277.411176219914,2.005720770235167,0.49325849362016777,0,3,33,48254976,52.380847199999984,0.17535,0.2174,25,"{""cache_hits"":0,""cache_misses"":0,""cache_reference_bytes"":0,""cache_seed_bytes"":0,""cached_attnres_total_bytes"":0,""cached_total_bytes"":0,""coarse_boundary_bytes"":48254976,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":355332096,""invalidations"":0,""steady_state_attnres_reduction_fraction"":1.0,""total_attnres_reduction_fraction"":1.0}",5484.922520799224,3.099405677205971,1.571272578006813,1.4705882352941178,1.9411764705882353,"{""0"":2494.418109735501,""1"":2961.1888434618995,""2"":2887.5883201014685,""3"":2926.5442670529187,""4"":2971.3608198868997,""5"":2926.9142769823616,""6"":2948.808717138207,""7"":2930.1533539188754,""8"":2940.7687120179153,""9"":2903.433800881907,""10"":2948.9568423106016,""11"":3113.3854684787184}",3312.0868918650967,3149.402383419913,2595.8089274337326,162.68450844518384,178.48952047835652,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
C_wavefront_attnres_cache,16,17,8,True,3424.110643623454,4.9647928380054624,2773.847802096998,300.2718456542989,49.71915021785844,"{""0"":0.28842514412526615,""1"":0.15210634102944862,""2"":0.17360115331230913,""3"":0.16222424709463312,""4"":0.14913574372005894,""5"":0.1621162340401685,""6"":0.1557220835133394,""7"":0.16117033979970466,""8"":0.1580701870757243,""9"":0.1689737694367487,""10"":0.15567893844363515,""11"":0.10875117480160632}","{""0"":0.28842514412526615,""1"":0.15210634102944862,""2"":0.17360115331230913,""3"":0.16222424709463312,""4"":0.14913574372005894,""5"":0.1621162340401685,""6"":0.1557220835133394,""7"":0.16117033979970466,""8"":0.1580701870757243,""9"":0.1689737694367487,""10"":0.15567893844363515,""11"":0.10875117480160632}",0.15962026343771446,0.9419654106990961,3225.3937886999133,2.005720770235167,0.46691215436568856,0,3,153,28771264,37.702268,0.17535,0.6109,25,"{""cache_hits"":1200,""cache_misses"":0,""cache_reference_bytes"":28800,""cache_seed_bytes"":23404032,""cached_attnres_total_bytes"":23432832,""cached_total_bytes"":68293504,""coarse_boundary_bytes"":28771264,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":39522240,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9999197199260139,""total_attnres_reduction_fraction"":0.9346809206019364}",5484.922520799224,3.099405677205971,1.6018531793105208,1.4705882352941178,9.0,"{""0"":2436.5110377355018,""1"":2903.2817023419,""2"":2829.6810868214693,""3"":2868.63687249292,""4"":2913.453356206901,""5"":2869.006721142362,""6"":2890.9010000182084,""7"":2872.245567678877,""8"":2882.860833617916,""9"":2845.5257612019072,""10"":2891.0487335106027,""11"":3051.734588478719}",3312.0868918636506,3149.402383419913,2595.8089274337326,162.68450844373774,111.84840175980342,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
D_wavefront_fine_microshards,16,17,1,True,3755.8468966183495,4.526276088438611,,,,"{""0"":0.6272573657213576,""1"":0.6228933471685318,""2"":0.623734405242085,""3"":0.6235861390981623,""4"":0.620563949375333,""5"":0.6219747998082935,""6"":0.6207441223510316,""7"":0.6229706467293192,""8"":0.620758448354497,""9"":0.6490671400791138,""10"":0.6414872280511725,""11"":0.6303207186030177}",,,,,50.831979610809604,0.029853389734502227,,,,,1561.8099360000313,0.17535,5989.415,,"{""cache_hits"":6800,""cache_misses"":0,""cache_reference_bytes"":163200,""cache_seed_bytes"":23439872,""cached_attnres_total_bytes"":23603072,""cached_total_bytes"":68546176,""coarse_boundary_bytes"":28833088,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":39713088,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9995450795807453,""total_attnres_reduction_fraction"":0.9342063761645962}",,,,,94167.0,"{""0"":1399.9642661927876,""1"":1416.354851731203,""2"":1413.1959663757725,""3"":1413.7528313122982,""4"":1425.1037132037786,""5"":1419.8047749835512,""6"":1424.4270110921464,""7"":1416.0645264157097,""8"":1424.37320481649,""9"":1318.0500928552624,""10"":1346.5190819220456,""11"":1388.4587817789572}",,,,,,,,,VALIDATED INDEPENDENT-RESOURCE MODEL from PHYSICAL native-MXFP4 shards + SHAPED NETWORK,32,0.8166094962831537,1605770,820642,1.9567241257454528,818006,1600839,22966031680,2709,1544,0.6232783929137408,159.35294117647058
D_wavefront_fine_microshards,16,17,2,True,2623.837211583924,6.479060486278287,,,,"{""0"":0.5443102732469779,""1"":0.5244177991119985,""2"":0.5248563100415988,""3"":0.524139715355862,""4"":0.5207375586516424,""5"":0.519622990007842,""6"":0.5171755076946025,""7"":0.5175109232304396,""8"":0.5146454034938425,""9"":0.5234728661788228,""10"":0.5209138243196868,""11"":0.5040648440873521}",,,,,17.806291897182412,0.07121370432812109,,,,,912.7042366400126,0.17535,1266.1501,,"{""cache_hits"":3600,""cache_misses"":0,""cache_reference_bytes"":86400,""cache_seed_bytes"":23419392,""cached_attnres_total_bytes"":23505792,""cached_total_bytes"":68401792,""coarse_boundary_bytes"":28797760,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":39604032,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9997591597780416,""total_attnres_reduction_fraction"":0.9344775444145049}",,,,,22850.764705882353,"{""0"":1195.6556619910898,""1"":1247.8502758569193,""2"":1246.6996945621477,""3"":1248.5799223642073,""4"":1257.5066277243784,""5"":1260.4310744068466,""6"":1266.8528695750178,""7"":1265.972793810745,""8"":1273.4914511261568,""9"":1250.329626049437,""10"":1257.0441353054389,""11"":1301.2531166162805}",,,,,,,,,VALIDATED INDEPENDENT-RESOURCE MODEL from PHYSICAL native-MXFP4 shards + SHAPED NETWORK,8,0.9667000580357676,391074,198242,1.972710121972135,196846,388463,5746281280,1669,734,0.5208256914856646,98.17647058823529
D_wavefront_fine_microshards,16,17,2,True,2732.900395263938,6.2204974720120285,,,,"{""0"":0.5395105707577172,""1"":0.5206989397612412,""2"":0.5211348433663769,""3"":0.5204617387171017,""4"":0.517210246077425,""5"":0.5161550496101611,""6"":0.513820132706776,""7"":0.5151279677865771,""8"":0.5130352266351806,""9"":0.5215205797629067,""10"":0.5196765927397096,""11"":0.5029306561804855}",,,,,31.22838524838582,0.04524406119387025,,,,,1022.4608203200138,0.17535,2904.5252,,"{""cache_hits"":3600,""cache_misses"":0,""cache_reference_bytes"":86400,""cache_seed_bytes"":23419392,""cached_attnres_total_bytes"":23505792,""cached_total_bytes"":68401792,""coarse_boundary_bytes"":28797760,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":39604032,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9997591597780416,""total_attnres_reduction_fraction"":0.9344775444145049}",,,,,45766.529411764706,"{""0"":1258.4717431911,""1"":1309.8820569769287,""2"":1308.6907758421562,""3"":1310.5303038042146,""4"":1319.4163093243844,""5"":1322.3000561668512,""6"":1328.681151495021,""7"":1325.1069684884924,""8"":1330.826221608329,""9"":1307.6365966916123,""10"":1312.6760295561694,""11"":1358.4410061979377}",,,,,,,,,VALIDATED INDEPENDENT-RESOURCE MODEL from PHYSICAL native-MXFP4 shards + SHAPED NETWORK,16,0.9281214892098617,780642,388446,2.0096538515005946,387050,778031,11486186304,1817,1510,0.5184434194085673,106.88235294117646
D_wavefront_fine_microshards,16,17,2,True,2844.6426110039415,5.976146154261642,,,,"{""0"":0.5350796612076523,""1"":0.5172198205692184,""2"":0.5175894209438686,""3"":0.5168935767227348,""4"":0.5137206278098363,""5"":0.5126577009624459,""6"":0.5103653231913531,""7"":0.5115605112383073,""8"":0.5095068426132081,""9"":0.5180008997306984,""10"":0.5161741208571571,""11"":0.4992676860116225}",,,,,59.57975567363115,0.02610529375650315,,,,,1143.2631095999955,0.17535,5435.2745,,"{""cache_hits"":3600,""cache_misses"":0,""cache_reference_bytes"":86400,""cache_seed_bytes"":23419392,""cached_attnres_total_bytes"":23505792,""cached_total_bytes"":68401792,""coarse_boundary_bytes"":28797760,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":39604032,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9997591597780416,""total_attnres_reduction_fraction"":0.9344775444145049}",,,,,91598.05882352941,"{""0"":1322.532206451101,""1"":1373.3370701569297,""2"":1372.2856891821568,""3"":1374.265117304215,""4"":1383.2910229843847,""5"":1386.3146699868516,""6"":1392.8356654750205,""7"":1389.435782628492,""8"":1395.277735908331,""9"":1371.1151790916167,""10"":1376.311712116174,""11"":1424.4044770779435}",,,,,,,,,VALIDATED INDEPENDENT-RESOURCE MODEL from PHYSICAL native-MXFP4 shards + SHAPED NETWORK,32,0.8916633586598101,1559778,768026,2.030892183337543,766630,1557167,22965996352,1976,2055,0.5149473743334967,116.23529411764706
D_wavefront_fine_microshards,16,17,4,True,2749.716936129399,6.182454556187814,,,,"{""0"":0.42894355802596723,""1"":0.38153952125799734,""2"":0.3861331982782693,""3"":0.38315302100390697,""4"":0.3786127736156552,""5"":0.3812142180532609,""6"":0.3786519031744231,""7"":0.3821473733636382,""8"":0.3789727283734475,""9"":0.38935067905358633,""10"":0.3810254192074359,""11"":0.35223404593586727}",,,,,44.85551537594146,0.032283983036774454,,,,,945.9188408000209,0.17535,4351.0027,,"{""cache_hits"":2000,""cache_misses"":0,""cache_reference_bytes"":48000,""cache_seed_bytes"":23409152,""cached_attnres_total_bytes"":23457152,""cached_total_bytes"":68329600,""coarse_boundary_bytes"":28780096,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":39549504,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9998661998766898,""total_attnres_reduction_fraction"":0.9346131285394592}",,,,,79087.23529411765,"{""0"":1570.2435699817931,""1"":1700.591252723581,""2"":1687.9599412218306,""3"":1696.154585145813,""4"":1708.6389802835056,""5"":1701.4857444550216,""6"":1708.5313850730586,""7"":1698.9198314940381,""8"":1707.6492065897642,""9"":1679.1127798422706,""10"":1702.0048878389089,""11"":1781.1730145381641}",,,,,,,,,VALIDATED INDEPENDENT-RESOURCE MODEL from PHYSICAL native-MXFP4 shards + SHAPED NETWORK,32,1.0180153994600145,1345934,550870,2.4432878900648065,550094,1344483,22965978688,1604,2884,0.3813768696556291,94.3529411764706
D_wavefront_fine_microshards,16,17,8,True,3093.0084130065097,5.496266977002956,,,,"{""0"":0.3104121950025457,""1"":0.23737532879487425,""2"":0.24239782006983895,""3"":0.2382124079177371,""4"":0.23317930776255572,""5"":0.2359362259622663,""6"":0.2341821562684351,""7"":0.2363120830901735,""8"":0.23391538970196352,""9"":0.24295146531419376,""10"":0.23577076192097607,""11"":0.204067204835044}",,,,,30.127848477881017,0.043869468509663626,,,,,838.9510104000204,0.17535,2531.9864,,"{""cache_hits"":1200,""cache_misses"":0,""cache_reference_bytes"":28800,""cache_seed_bytes"":23404032,""cached_attnres_total_bytes"":23432832,""cached_total_bytes"":68293504,""coarse_boundary_bytes"":28771264,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":39522240,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9999197199260139,""total_attnres_reduction_fraction"":0.9346809206019364}",,,,,64436.529411764706,"{""0"":2132.9008823638187,""1"":2358.8045240037773,""2"":2343.26991623606,""3"":2356.2154312344105,""4"":2371.782852357891,""5"":2363.255681172215,""6"":2368.6810334922347,""7"":2362.0931519135097,""8"":2369.5061447266403,""9"":2341.5574868374492,""10"":2363.767462843976,""11"":2461.826831632996}",,,,,,,,,VALIDATED INDEPENDENT-RESOURCE MODEL from PHYSICAL native-MXFP4 shards + SHAPED NETWORK,32,1.1070486033030547,1096292,299572,3.6595275926989173,299106,1095421,22965969856,1379,2305,0.2361241545262199,81.11764705882354
